source,target,gate,beta,K,n,sign
p27_pT157,BAD_pS112,2.061153470123145e-09,7.709124474786222e-05,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pS473,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,activation
mTOR_pS2448,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT198,BAD_pS112,2.061153470123145e-09,7.70912374719046e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,BAD_pS112,2.061153470123145e-09,7.709123019594699e-05,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,BAD_pS112,2.061153470123145e-09,7.709123019594699e-05,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,BAD_pS112,2.061153470123145e-09,7.709123019594699e-05,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,BAD_pS112,2.061153470123145e-09,7.709123019594699e-05,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,BAD_pS112,2.061153470123145e-09,7.709123019594699e-05,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,BAD_pS112,2.061153470123145e-09,7.709122291998938e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,BAD_pS112,2.061153470123145e-09,7.709122291998938e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,BAD_pS112,2.061153470123145e-09,7.709122291998938e-05,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,BAD_pS112,2.061153470123145e-09,7.709122291998938e-05,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,BAD_pS112,2.061153470123145e-09,7.709122291998938e-05,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,BAD_pS112,2.061153470123145e-09,7.709121564403176e-05,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,BAD_pS112,2.061153470123145e-09,7.709121564403176e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,c-Met_pY1235,2.061153470123145e-09,6.480274169007316e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,c-Met_pY1235,2.061153470123145e-09,6.480273441411555e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,c-Met_pY1235,2.061153470123145e-09,6.480273441411555e-05,0.6931481957435608,0.6931481957435608,inhibition
Rb_pS807_S811,c-Met_pY1235,2.061153470123145e-09,6.480273441411555e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,c-Met_pY1235,2.061153470123145e-09,6.480272713815793e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,c-Met_pY1235,2.061153470123145e-09,6.480272713815793e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,c-Met_pY1235,2.061153470123145e-09,6.480272713815793e-05,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,c-Met_pY1235,2.061153470123145e-09,6.480272713815793e-05,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,c-Met_pY1235,2.061153470123145e-09,6.480272713815793e-05,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,c-Met_pY1235,2.061153470123145e-09,6.480271986220032e-05,0.6931481957435608,0.6931481957435608,activation
4EBP1_pS65,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,activation
MAPK_pT202_Y204,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,c-Met_pY1235,2.061153470123145e-09,6.48027125862427e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,c-Met_pY1235,2.061153470123145e-09,6.480270531028509e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,c-Met_pY1235,2.061153470123145e-09,6.480270531028509e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,c-Met_pY1235,2.061153470123145e-09,6.480270531028509e-05,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,c-Met_pY1235,2.061153470123145e-09,6.480270531028509e-05,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,c-Met_pY1235,2.061153470123145e-09,6.480270531028509e-05,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,c-Met_pY1235,2.061153470123145e-09,6.480270531028509e-05,0.6931481957435608,0.6931481957435608,activation
ACC_pS79,c-Met_pY1235,2.061153470123145e-09,6.480269803432748e-05,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,c-Met_pY1235,2.061153470123145e-09,6.480269803432748e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,c-Met_pY1235,2.061153470123145e-09,6.480269803432748e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,c-Met_pY1235,2.061153470123145e-09,6.480269803432748e-05,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,c-Met_pY1235,2.061153470123145e-09,6.480269803432748e-05,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,c-Met_pY1235,2.061153470123145e-09,6.480269803432748e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,JNK_pT183_pT185,2.061153470123145e-09,4.94145460834261e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,JNK_pT183_pT185,2.061153470123145e-09,4.9414542445447296e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,JNK_pT183_pT185,2.061153470123145e-09,4.9414542445447296e-05,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,JNK_pT183_pT185,2.061153470123145e-09,4.9414542445447296e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,JNK_pT183_pT185,2.061153470123145e-09,4.941453880746849e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,JNK_pT183_pT185,2.061153470123145e-09,4.941453880746849e-05,0.6931481957435608,0.6931481957435608,inhibition
Rb_pS807_S811,JNK_pT183_pT185,2.061153470123145e-09,4.941453516948968e-05,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,JNK_pT183_pT185,2.061153470123145e-09,4.9414531531510875e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,JNK_pT183_pT185,2.061153470123145e-09,4.941452789353207e-05,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,JNK_pT183_pT185,2.061153470123145e-09,4.941452789353207e-05,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,JNK_pT183_pT185,2.061153470123145e-09,4.941452789353207e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,JNK_pT183_pT185,2.061153470123145e-09,4.941452425555326e-05,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,JNK_pT183_pT185,2.061153470123145e-09,4.941452425555326e-05,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,JNK_pT183_pT185,2.061153470123145e-09,4.941452425555326e-05,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,JNK_pT183_pT185,2.061153470123145e-09,4.941452425555326e-05,0.6931481957435608,0.6931481957435608,activation
YAP_pS127,JNK_pT183_pT185,2.061153470123145e-09,4.941452061757445e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,JNK_pT183_pT185,2.061153470123145e-09,4.9414516979595646e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT198,JNK_pT183_pT185,2.061153470123145e-09,4.9414516979595646e-05,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,JNK_pT183_pT185,2.061153470123145e-09,4.941451334161684e-05,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,JNK_pT183_pT185,2.061153470123145e-09,4.941451334161684e-05,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,JNK_pT183_pT185,2.061153470123145e-09,4.941451334161684e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,JNK_pT183_pT185,2.061153470123145e-09,4.941451334161684e-05,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,JNK_pT183_pT185,2.061153470123145e-09,4.941450970363803e-05,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,JNK_pT183_pT185,2.061153470123145e-09,4.941450970363803e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,JNK_pT183_pT185,2.061153470123145e-09,4.941450970363803e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,JNK_pT183_pT185,2.061153470123145e-09,4.9414506065659225e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,JNK_pT183_pT185,2.061153470123145e-09,4.9414506065659225e-05,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,JNK_pT183_pT185,2.061153470123145e-09,4.9414506065659225e-05,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,JNK_pT183_pT185,2.061153470123145e-09,4.9414506065659225e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,JNK_pT183_pT185,2.061153470123145e-09,4.941450242768042e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,JNK_pT183_pT185,2.061153470123145e-09,4.941450242768042e-05,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,JNK_pT183_pT185,2.061153470123145e-09,4.941450242768042e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,JNK_pT183_pT185,2.061153470123145e-09,4.941450242768042e-05,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,JNK_pT183_pT185,2.061153470123145e-09,4.941450242768042e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,JNK_pT183_pT185,2.061153470123145e-09,4.941449878970161e-05,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,JNK_pT183_pT185,2.061153470123145e-09,4.9414495151722804e-05,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,JNK_pT183_pT185,2.061153470123145e-09,4.9414495151722804e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,JNK_pT183_pT185,2.061153470123145e-09,4.9414491513744e-05,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,4EBP1_pS65,2.061153470123145e-09,4.729339343612082e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,4EBP1_pS65,2.061153470123145e-09,4.729338616016321e-05,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,4EBP1_pS65,2.061153470123145e-09,4.729338616016321e-05,0.6931481957435608,0.6931481957435608,activation
CHK1_pS345,4EBP1_pS65,2.061153470123145e-09,4.7293378884205595e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,4EBP1_pS65,2.061153470123145e-09,4.7293378884205595e-05,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,4EBP1_pS65,2.061153470123145e-09,4.7293378884205595e-05,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,4EBP1_pS65,2.061153470123145e-09,4.729337524622679e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,4EBP1_pS65,2.061153470123145e-09,4.729337160824798e-05,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,4EBP1_pS65,2.061153470123145e-09,4.729337160824798e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,4EBP1_pS65,2.061153470123145e-09,4.729337160824798e-05,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,4EBP1_pS65,2.061153470123145e-09,4.729337160824798e-05,0.6931481957435608,0.6931481957435608,activation
ACC_pS79,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,activation
PKC-alpha_pS657,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,4EBP1_pS65,2.061153470123145e-09,4.729336797026917e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,4EBP1_pS65,2.061153470123145e-09,4.7293364332290366e-05,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,4EBP1_pS65,2.061153470123145e-09,4.7293364332290366e-05,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,4EBP1_pS65,2.061153470123145e-09,4.7293364332290366e-05,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,4EBP1_pS65,2.061153470123145e-09,4.7293364332290366e-05,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,4EBP1_pS65,2.061153470123145e-09,4.7293364332290366e-05,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,4EBP1_pS65,2.061153470123145e-09,4.7293364332290366e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,4EBP1_pS65,2.061153470123145e-09,4.729336069431156e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,4EBP1_pS65,2.061153470123145e-09,4.729336069431156e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,4EBP1_pS65,2.061153470123145e-09,4.729335705633275e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,4EBP1_pS65,2.061153470123145e-09,4.729335705633275e-05,0.6931481957435608,0.6931481957435608,activation
PRAS40_pT246,4EBP1_pS65,2.061153470123145e-09,4.7293353418353945e-05,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,4EBP1_pS65,2.061153470123145e-09,4.7293353418353945e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,Src_pY527,2.061153470123145e-09,1.6507741747773252e-05,0.6931481957435608,0.6931481957435608,inhibition
Rb_pS807_S811,Src_pY527,2.061153470123145e-09,1.650773992878385e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,Src_pY527,2.061153470123145e-09,1.6507727195858024e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,Src_pY527,2.061153470123145e-09,1.6507727195858024e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,Src_pY527,2.061153470123145e-09,1.650772537686862e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,Src_pY527,2.061153470123145e-09,1.6507723557879217e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,Src_pY527,2.061153470123145e-09,1.6507718100911006e-05,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,Src_pY527,2.061153470123145e-09,1.6507718100911006e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,Src_pY527,2.061153470123145e-09,1.6507716281921603e-05,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,Src_pY527,2.061153470123145e-09,1.6507716281921603e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT157,Src_pY527,2.061153470123145e-09,1.6507716281921603e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,Src_pY527,2.061153470123145e-09,1.65077144629322e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,Src_pY527,2.061153470123145e-09,1.65077144629322e-05,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,Src_pY527,2.061153470123145e-09,1.65077144629322e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,Src_pY527,2.061153470123145e-09,1.6507712643942796e-05,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,Src_pY527,2.061153470123145e-09,1.6507712643942796e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,Src_pY527,2.061153470123145e-09,1.6507712643942796e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,Src_pY527,2.061153470123145e-09,1.6507710824953392e-05,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,Src_pY527,2.061153470123145e-09,1.6507710824953392e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,Src_pY527,2.061153470123145e-09,1.650770900596399e-05,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,Src_pY527,2.061153470123145e-09,1.650770900596399e-05,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,Src_pY527,2.061153470123145e-09,1.650770900596399e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,Src_pY527,2.061153470123145e-09,1.6507707186974585e-05,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,Src_pY527,2.061153470123145e-09,1.650770536798518e-05,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,Src_pY527,2.061153470123145e-09,1.6507703548995778e-05,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,Src_pY527,2.061153470123145e-09,1.6507703548995778e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,Src_pY527,2.061153470123145e-09,1.6507701730006374e-05,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,Src_pY527,2.061153470123145e-09,1.6507698092027567e-05,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,Src_pY527,2.061153470123145e-09,1.6507696273038164e-05,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,Src_pY527,2.061153470123145e-09,1.6507692635059357e-05,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,Src_pY527,2.061153470123145e-09,1.6507690816069953e-05,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,Src_pY527,2.061153470123145e-09,1.6507690816069953e-05,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,Src_pY527,2.061153470123145e-09,1.650768899708055e-05,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,Src_pY527,2.061153470123145e-09,1.6507687178091146e-05,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,Src_pY527,2.061153470123145e-09,1.6507687178091146e-05,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,Src_pY527,2.061153470123145e-09,1.6507687178091146e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,Src_pY527,2.061153470123145e-09,1.650768354011234e-05,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,Src_pY527,2.061153470123145e-09,1.650768354011234e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,Src_pY527,2.061153470123145e-09,1.6507679902133532e-05,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,YAP_pS127,2.061153470123145e-09,1.4590882528864313e-05,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,YAP_pS127,2.061153470123145e-09,1.459088070987491e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,YAP_pS127,2.061153470123145e-09,1.459088070987491e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pT308,YAP_pS127,2.061153470123145e-09,1.4590879800380208e-05,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,YAP_pS127,2.061153470123145e-09,1.4590878890885506e-05,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,YAP_pS127,2.061153470123145e-09,1.4590877981390804e-05,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,YAP_pS127,2.061153470123145e-09,1.4590877981390804e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,YAP_pS127,2.061153470123145e-09,1.4590877071896102e-05,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,YAP_pS127,2.061153470123145e-09,1.45908761624014e-05,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,YAP_pS127,2.061153470123145e-09,1.45908761624014e-05,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,YAP_pS127,2.061153470123145e-09,1.45908761624014e-05,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,YAP_pS127,2.061153470123145e-09,1.45908761624014e-05,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,YAP_pS127,2.061153470123145e-09,1.4590875252906699e-05,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,YAP_pS127,2.061153470123145e-09,1.4590875252906699e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,YAP_pS127,2.061153470123145e-09,1.4590875252906699e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,YAP_pS127,2.061153470123145e-09,1.4590874343411997e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,YAP_pS127,2.061153470123145e-09,1.4590874343411997e-05,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,YAP_pS127,2.061153470123145e-09,1.4590874343411997e-05,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,YAP_pS127,2.061153470123145e-09,1.4590874343411997e-05,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,YAP_pS127,2.061153470123145e-09,1.4590872524422593e-05,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,YAP_pS127,2.061153470123145e-09,1.4590872524422593e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,YAP_pS127,2.061153470123145e-09,1.4590872524422593e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,YAP_pS127,2.061153470123145e-09,1.4590871614927892e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,YAP_pS127,2.061153470123145e-09,1.4590871614927892e-05,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS21_S9,YAP_pS127,2.061153470123145e-09,1.4590871614927892e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,YAP_pS127,2.061153470123145e-09,1.459087070543319e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,YAP_pS127,2.061153470123145e-09,1.4590869795938488e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,YAP_pS127,2.061153470123145e-09,1.4590869795938488e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,YAP_pS127,2.061153470123145e-09,1.4590869795938488e-05,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,YAP_pS127,2.061153470123145e-09,1.4590869795938488e-05,0.6931481957435608,0.6931481957435608,activation
MAPK_pT202_Y204,YAP_pS127,2.061153470123145e-09,1.4590868886443786e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY992,YAP_pS127,2.061153470123145e-09,1.4590867976949085e-05,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,YAP_pS127,2.061153470123145e-09,1.4590867976949085e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,YAP_pS127,2.061153470123145e-09,1.4590867976949085e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,YAP_pS127,2.061153470123145e-09,1.459086524846498e-05,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,YAP_pS127,2.061153470123145e-09,1.4590863429475576e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,YAP_pS127,2.061153470123145e-09,1.4590862519980874e-05,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,YAP_pS127,2.061153470123145e-09,1.4590862519980874e-05,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,YAP_pS127,2.061153470123145e-09,1.459085524402326e-05,0.6931481957435608,0.6931481957435608,inhibition
