time,y0_1,y0_2,y0_3,y0_4,y0_5,y0_6,y0_7,y0_8,y0_9,y0_10,y0_11,y0_12,y0_13,y0_14,y0_15,y0_16,y0_17,y0_18,y0_19,y0_20,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
1.374479092677539406e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.269196017429835138e+03,4.829391376636322661e+02,4.442492504584717901e-03,1.456928910539784794e-01,4.507548882137954428e-05,8.962165428576664993e-06,5.235551056671081369e+02,9.774124136807480454e+02,1.980919788869764631e+01,1.083196653712186460e-06,1.072942363911063946e-06,1.548612926811246098e+02,2.753281427037614435e+02,2.338965035570197415e+02,2.914984393740062956e+02,5.827722113895039549e-10,4.537157007323546765e+01,2.046284299267646247e+02,5.783584685598391027e-04,2.555188422351473889e+02
1.426113707194129852e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.267831072227404093e+03,4.832925386457594641e+02,4.437714758128218778e-03,1.454844276646583001e-01,4.505619224829763436e-05,8.970301429724378663e-06,5.235158261587961306e+02,9.774879734051107789e+02,1.980456177670599160e+01,1.084245474487946383e-06,1.074001081037239816e-06,1.548666483404375640e+02,2.753273720193507188e+02,2.338656812712945339e+02,2.915571674780530884e+02,5.819383554198362140e-10,4.537093991002281967e+01,2.046290600899772585e+02,5.789990490464543612e-04,2.559956353151910378e+02
1.479688062686396362e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.266418705419830303e+03,4.836579000149340573e+02,4.432771021361334857e-03,1.452689535067878401e-01,4.503630153905982173e-05,8.978735307849332185e-06,5.234750255235298937e+02,9.775664121252485756e+02,1.979974825408832473e+01,1.085332909809535919e-06,1.075098743032910279e-06,1.548722149133554638e+02,2.753265659235676139e+02,2.338337158470238535e+02,2.916180913378948389e+02,5.810764563001068076e-10,4.537028547877380902e+01,2.046297145212262762e+02,5.796646256870765027e-04,2.564890788195729669e+02
1.535275028780421110e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.264957411694565963e+03,4.840355767231972095e+02,4.427656025262330722e-03,1.450462627574538033e-01,4.501580335099480534e-05,8.987477680356889136e-06,5.234326431969514033e+02,9.776478410314769008e+02,1.979475041508557709e+01,1.086460351985249618e-06,1.076236751763212659e-06,1.548780010554351918e+02,2.753257225959004586e+02,2.338005654552306680e+02,2.916812926472639447e+02,5.801856907368256792e-10,4.536960582291546018e+01,2.046303941770846393e+02,5.803562017420321219e-04,2.569997079914345477e+02
1.592950212572119550e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.263445647645574127e+03,4.844259307350422432e+02,4.422364367474168959e-03,1.448161455647813400e-01,4.499468439600628778e-05,8.996539525293532791e-06,5.233886160865628199e+02,9.777323757150023766e+02,1.978956107710487444e+01,1.087629241750015122e-06,1.077416557702168370e-06,1.548840158018122963e+02,2.753248401105124117e+02,2.337661867789256291e+02,2.917468561091454262e+02,5.792652193205760885e-10,4.536889994659055958e+01,2.046311000534095115e+02,5.810748224364717905e-04,2.575280721624509397e+02
1.652792061464897211e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.261881832608892410e+03,4.848293305209197683e+02,4.416890515229673735e-03,1.445783883619925214e-01,4.497293151327896990e-05,9.005932186581365410e-06,5.233428784555463835e+02,9.778201363521711755e+02,1.978417276877829778e+01,1.088841069150793320e-06,1.078639660801294452e-06,1.548902685859709152e+02,2.753239164293213435e+02,2.337305349639919143e+02,2.918148695440497136e+02,5.783141877823735420e-10,4.536816681290598297e+01,2.046318331870940881e+02,5.818215765897717488e-04,2.580747345376193493e+02
1.714881969870540868e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.260264348302745248e+03,4.852461509422307131e+02,4.411228804092049566e-03,1.443327739151069045e-01,4.495053169906950590e-05,9.015667386095405547e-06,5.232953618041378832e+02,9.779112478936669959e+02,1.977857771786186447e+01,1.090097375243648241e-06,1.079907612185071729e-06,1.548967692589068861e+02,2.753229493948439313e+02,2.336935635679641337e+02,2.918854240023871398e+02,5.773317271844388717e-10,4.536740534213063825e+01,2.046325946578694470e+02,5.825975985570871606e-04,2.586402723800964054e+02
1.779304389918577242e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.258591538485132787e+03,4.856767731208117311e+02,4.405373436756577707e-03,1.440790813753121125e-01,4.492747213759698180e-05,9.025757236226284358e-06,5.232459947452352935e+02,9.780058402619534945e+02,1.977276783860349241e+01,1.091399753860442640e-06,1.081222015916012604e-06,1.549035281093015897e+02,2.753219367225569840e+02,2.336552245073449683e+02,2.919586138807201792e+02,5.763169541296460524e-10,4.536661440980739002e+01,2.046333855901926881e+02,5.834040702639851006e-04,2.592252771933531790e+02
1.846146946324545707e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.256861708771829626e+03,4.861215842443409656e+02,4.399318482413783551e-03,1.438170863487096829e-01,4.490374023008565586e-05,9.036214251747478739e-06,5.231947028732964782e+02,9.781040485579625283e+02,1.976673471848101471e+01,1.092749853303571775e-06,1.082584530688293273e-06,1.549105558848821431e+02,2.753208759926992002e+02,2.336154680035797071e+02,2.920345370419411779e+02,5.752689710405705481e-10,4.536579284476810869e+01,2.046342071552319624e+02,5.842422232307660198e-04,2.598303548534820493e+02
1.915500555573523833e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.255073127352030497e+03,4.865809770609362204e+02,4.393057879254910758e-03,1.435465612151753945e-01,4.487932367724543556e-05,9.047051358749852123e-06,5.231414086253637379e+02,9.782060132782512483e+02,1.976046960419278520e+01,1.094149377722947389e-06,1.083996871186757527e-06,1.549178638151889515e+02,2.753197646414095630e+02,2.335742425278483552e+02,2.921132949394092293e+02,5.741868674348649175e-10,4.536493942703762627e+01,2.046350605729624306e+02,5.851133407442132882e-04,2.604561254464360900e+02
1.987459549580985682e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.253224024973633504e+03,4.870553496071006521e+02,4.386585434420678387e-03,1.432672752424963558e-01,4.485421051793129479e-05,9.058281907093230232e-06,5.230860311366152473e+02,9.783118805403985334e+02,1.975396338718255507e+01,1.095600088909337559e-06,1.085460809876781647e-06,1.549254636353028047e+02,2.753185999513690376e+02,2.335314947440587048e+02,2.921949927454746785e+02,5.730697203818389379e-10,4.536405288565083538e+01,2.046359471143492215e+02,5.860187600972613896e-04,2.611032233518302519e+02
2.062121803999144437e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.251312595148574701e+03,4.875451048504057781e+02,4.379894824720307299e-03,1.429789947403334038e-01,4.482838917274152335e-05,9.069919682246834091e-06,5.230284860882640032e+02,9.784218023188452662e+02,1.974720658846436550e+01,1.097103808030247858e-06,1.086978178735227739e-06,1.549333676109407918e+02,2.753173790417698115e+02,2.334871694504215327e+02,2.922797394843175312e+02,5.719165951183260734e-10,4.536313189635836096e+01,2.046368681036416888e+02,5.869598748737596622e-04,2.617722972575278391e+02
2.139588871343421628e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.249336994606601138e+03,4.880506502370168391e+02,4.372979598220207674e-03,1.426814832736671146e-01,4.480184849885978309e-05,9.081978916673250372e-06,5.229686855474958520e+02,9.785359366915831743e+02,1.974018934272720216e+01,1.098662417329649446e-06,1.088550870941911565e-06,1.549415885649811173e+02,2.753160988575727401e+02,2.334412095195759207e+02,2.923676481692410789e+02,5.707265459024677668e-10,4.536217507921582381e+01,2.046378249207842543e+02,5.879381373305096834e-04,2.624640100957146274e+02
2.219966119119952397e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.247295343885646616e+03,4.885723971816522067e+02,4.365833176311024327e-03,1.423745019858577154e-01,4.477457788112636249e-05,9.094474302830038160e-06,5.229065378000505007e+02,9.786544480972169140e+02,1.973290138180769304e+01,1.100277862048244485e-06,1.090180842781190663e-06,1.549501399053120849e+02,2.753147561580689739e+02,2.333935558370278329e+02,2.924588359446712502e+02,5.694986173059525705e-10,4.536118099606053988e+01,2.046388190039395170e+02,5.889550611836098836e-04,2.631790389374489791e+02
2.303362873142126774e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.245185727826528591e+03,4.891107605751131473e+02,4.358448855439393810e-03,1.420578097380089388e-01,4.474656725728125604e-05,9.107421004066106472e-06,5.228419471730711621e+02,9.787775076047790890e+02,1.972533201726261609e+01,1.101952152084380855e-06,1.091870115303990373e-06,1.549590356544383951e+02,2.753133475045810883e+02,2.333441472383315443e+02,2.925534242327656216e+02,5.682318447714584340e-10,4.536014814785113458e+01,2.046398518521489223e+02,5.900122239093969932e-04,2.639180749243929540e+02
2.389892566231052728e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.243006196308132758e+03,4.896661581983861993e+02,4.350819809681713730e-03,1.417311633858981956e-01,4.471780718512618585e-05,9.120834666873139514e-06,5.227748138495744570e+02,9.789052931951290475e+02,1.971747012222758144e+01,1.103687363847781005e-06,1.093620776170452441e-06,1.549682904806108183e+02,2.753118692473508986e+02,2.332929204445998437e+02,2.926515388849882697e+02,5.669252557203649010e-10,4.535907497187989890e+01,2.046409250281201366e+02,5.911112694769551403e-04,2.646818231249353062e+02
2.479672892502160150e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.240754765650969603e+03,4.902390099005082789e+02,4.342939095657946495e-03,1.413943183917230062e-01,4.468828900478194851e-05,9.134731435382319938e-06,5.227050336744526930e+02,9.790379900541436200e+02,1.970930411258128245e+01,1.105485642434125828e-06,1.095434981785337687e-06,1.549779197305098251e+02,2.753103175115641648e+02,2.332398099962473168e+02,2.927533103388464610e+02,5.655778719998663452e-10,4.535795983885350324e+01,2.046420401611465536e+02,5.922539119625771196e-04,2.654710021720989062e+02
2.572825967447932294e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.238429419183222535e+03,4.908297370384481155e+02,4.334799654512916378e-03,1.410470288758507162e-01,4.465800483004314951e-05,9.149127961692296430e-06,5.226324979483083553e+02,9.791757908813278846e+02,1.970082192697004686e+01,1.107349203254924353e-06,1.097314958939929707e-06,1.549879394641376109e+02,2.753086881823032286e+02,2.331847481857004993e+02,2.928588737795276415e+02,5.641887100898548050e-10,4.535680104980736616e+01,2.046431989501926694e+02,5.934419378002769949e-04,2.662863441872794965e+02
2.669478494034318097e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.236028108616684904e+03,4.914387616325747672e+02,4.326394316733136146e-03,1.406890480888075556e-01,4.462694766071130618e-05,9.164041419086123194e-06,5.225570932120891712e+02,9.793188962111681803e+02,1.969201100610136379e+01,1.109280334076123206e-06,1.099263006826884637e-06,1.549983664914161352e+02,2.753069768885203530e+02,2.331276649882767344e+02,2.929683693070250570e+02,5.627567829909212675e-10,4.535559683287550570e+01,2.046444031671245511e+02,5.946772091381937950e-04,2.671285944389920246e+02
2.769761935036885170e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.233548755442188394e+03,4.920665054988123188e+02,4.317715807031731121e-03,1.403201288264736835e-01,4.459511147347064089e-05,9.179489514650236517e-06,5.224787010202134070e+02,9.794675147495481724e+02,1.968285827104363861e+01,1.111281396996170373e-06,1.101281499001206873e-06,1.550092184109075504e+02,2.753051789858791381e+02,2.330684879916410068e+02,2.930819421086804937e+02,5.612811018851437770e-10,4.535434533989239014e+01,2.046456546601076525e+02,5.959616670991307050e-04,2.679985110013853387e+02
2.873812691851069384e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.230989250009075022e+03,4.927133901355285843e+02,4.308756741124819892e-03,1.399400226219895682e-01,4.456249095873220350e-05,9.195490497815919764e-06,5.223971977027822504e+02,9.796218637247231982e+02,1.967335010059521139e+01,1.113354829826035577e-06,1.103372884850188561e-06,1.550205136505244923e+02,2.753032895385324537e+02,2.330071423236142039e+02,2.931997426373915232e+02,5.597606729037596637e-10,4.535304464283469628e+01,2.046469553571653535e+02,5.972973325665445043e-04,2.688968651910690255e+02
2.981772290019673449e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.228347458470565016e+03,4.933798339704603677e+02,4.299509650047125472e-03,1.395484828418425138e-01,4.452908236882829050e-05,9.212063181531638981e-06,5.223124541126188660e+02,9.797821692573348855e+02,1.966347230740954544e+01,1.115503149408923199e-06,1.105539692668383143e-06,1.550322715111695402e+02,2.753013032992121225e+02,2.329435505790508216e+02,2.933219267953851386e+02,5.581945095114439104e-10,4.535169273003533164e+01,2.046483072699647323e+02,5.986863151343894702e-04,2.698244393890301467e+02
3.093787571730136771e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.225621221115159869e+03,4.940662524601016230e+02,4.289966974309006829e-03,1.391452633766215030e-01,4.449488310208760242e-05,9.229226948894311367e-06,5.222243353623007351e+02,9.799486667442229191e+02,1.965321011326146916e+01,1.117728952757568587e-06,1.107784530931481502e-06,1.550445122121306269e+02,2.752992146884166118e+02,2.328776327446915673e+02,2.934486561241096751e+02,5.565816272693929194e-10,4.535028750225327343e+01,2.046497124977467763e+02,6.001308129823713531e-04,2.707820277406986520e+02
3.210010895543168041e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.222808355151963269e+03,4.947730566847831710e+02,4.280121073646997801e-03,1.387301195079708171e-01,4.445989190377882150e-05,9.247001766686692567e-06,5.221327005458254007e+02,9.801216012616478110e+02,1.964254812306196030e+01,1.120034919266399281e-06,1.110110090459443735e-06,1.550572569394173854e+02,2.752970177719060416e+02,2.328093061229183718e+02,2.935800980000776121e+02,5.549210473031423317e-10,4.534882676851406558e+01,2.046511732314859842e+02,6.016331173312354031e-04,2.717704353790754226e+02
3.330600343624581794e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.219906655316534852e+03,4.955006526503425448e+02,4.269964229144060722e-03,1.383028077982552118e-01,4.442410880338434572e-05,9.265408199698801374e-06,5.220374024471927896e+02,9.803012279857101703e+02,1.963147029782582820e+01,1.122423812942398295e-06,1.112519146679343861e-06,1.550705278965411367e+02,2.752947062367964577e+02,2.327384852538492908e+02,2.937164258370539756e+02,5.532117958610851213e-10,4.534730824175385067e+01,2.046526917582462204e+02,6.031956153982317775e-04,2.727904783818273700e+02
3.455719936762143008e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.216913896448966398e+03,4.962494399102435523e+02,4.259488652254210354e-03,1.378630867093974532e-01,4.438753523413146410e-05,9.284467423057802261e-06,5.219382872322810272e+02,9.804878126336892592e+02,1.961995992626953367e+01,1.124898484489643304e-06,1.115014561686101456e-06,1.550843483584749549e+02,2.752922733658405150e+02,2.326650818364070972e+02,2.938578192944841589e+02,5.514529067898312916e-10,4.534572953421817232e+01,2.046542704657818774e+02,6.048207944853048555e-04,2.738429830798344256e+02
3.585539857459817126e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.213827841725588996e+03,4.970198082788124907e+02,4.248686513619742006e-03,1.374107194460038595e-01,4.435017472310234029e-05,9.304201229657917501e-06,5.218351941206144602e+02,9.806816319298085318e+02,1.960799959473760978e+01,1.127461873045284582e-06,1.117599285779585569e-06,1.550987427294858207e+02,2.752897120095025230e+02,2.325890046489505494e+02,2.940044644920782844e+02,5.496434329071500999e-10,4.534408815256959002e+01,2.046559118474304739e+02,6.065112494554309288e-04,2.749287834913831148e+02
3.720236681413065932e-02,5.000000000000000000e+02,2.000000000000000000e+03,1.000000000000000000e+02,5.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+03,5.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,8.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+01,1.210646240216309252e+03,4.978121380829405780e+02,4.237549934518568609e-03,1.369454724354992048e-01,4.431203244815475740e-05,9.324632046950612414e-06,5.217279550477425119e+02,9.808829740848814254e+02,1.959557115652292936e+01,1.130117008637502894e-06,1.120276360072527303e-06,1.551137366026733844e+02,2.752870145569302736e+02,2.325101594671267833e+02,2.941565542317854920e+02,5.477824399220769567e-10,4.534238149283981301e+01,2.046576185071602367e+02,6.082696838522428859e-04,2.760487223211742389e+02
