condition_idx,condition_name,time_idx,time_min,protein_idx,protein_name,teacher_pred,student_pred,abs_error,rel_error,squared_error,needs_update,priority_score,time_phase
15,NRG1|GSK690693,37,37.0,3,AKT_pT308,5.180325,1.422792,3.757533,0.725347,14.11905659,1,0.870416,mid
15,NRG1|GSK690693,37,37.0,4,AMPK_pT172,1.125396,1.387092,0.261696,0.232537,0.06848504,1,0.279045,mid
15,NRG1|GSK690693,37,37.0,5,BAD_pS112,0.828748,0.675663,0.153085,0.184718,0.02343503,1,0.221662,mid
15,NRG1|GSK690693,37,37.0,6,c-JUN_pS73,0.436013,0.376615,0.059398,0.13623,0.00352813,1,0.163476,mid
15,NRG1|GSK690693,37,37.0,7,c-Met_pY1235,0.478727,0.464473,0.014255,0.029776,0.00020319,0,0.035731,mid
15,NRG1|GSK690693,37,37.0,8,c-Raf_pS338,0.715933,0.56563,0.150303,0.20994,0.02259094,1,0.251928,mid
15,NRG1|GSK690693,37,37.0,9,CHK1_pS345,0.225472,0.211832,0.01364,0.060495,0.00018605,0,0.072594,mid
15,NRG1|GSK690693,37,37.0,10,CHK2_pT68,0.213357,0.168233,0.045124,0.211496,0.00203619,0,0.253795,mid
15,NRG1|GSK690693,37,37.0,11,EGFR_pY1068,0.086849,0.087588,0.000739,0.008509,5.5e-07,0,0.010211,mid
15,NRG1|GSK690693,37,37.0,12,EGFR_pY1173,0.428712,0.41432,0.014392,0.03357,0.00020712,0,0.040284,mid
15,NRG1|GSK690693,37,37.0,13,EGFR_pY992,0.124323,0.137603,0.01328,0.106818,0.00017636,0,0.128182,mid
15,NRG1|GSK690693,37,37.0,14,ER-alpha_pS118,0.939393,0.818367,0.121026,0.128834,0.01464736,1,0.154601,mid
15,NRG1|GSK690693,37,37.0,15,FOXO3a_pS318_S321,0.502868,0.517594,0.014726,0.029285,0.00021687,0,0.035142,mid
15,NRG1|GSK690693,37,37.0,16,GSK3-alpha-beta_pS21_S9,1.682001,1.588375,0.093625,0.055663,0.00876572,1,0.066796,mid
15,NRG1|GSK690693,37,37.0,17,GSK3-alpha-beta_pS9,1.925203,1.680679,0.244524,0.127012,0.05979199,1,0.152414,mid
15,NRG1|GSK690693,37,37.0,18,HER2_pY1248,1.467983,1.536335,0.068353,0.046562,0.00467208,1,0.055875,mid
15,NRG1|GSK690693,37,37.0,19,JNK_pT183_pT185,0.250252,0.199185,0.051068,0.204065,0.00260791,1,0.244878,mid
15,NRG1|GSK690693,37,37.0,20,MAPK_pT202_Y204,0.540096,0.406634,0.133462,0.247108,0.0178121,1,0.296529,mid
15,NRG1|GSK690693,37,37.0,21,MEK1_pS217_S221,0.427413,0.277473,0.149941,0.35081,0.02248225,1,0.420972,mid
15,NRG1|GSK690693,37,37.0,22,mTOR_pS2448,0.683797,0.640459,0.043338,0.063378,0.00187818,0,0.076054,mid
15,NRG1|GSK690693,37,37.0,23,NF-kB-p65_pS536,0.47596,0.382602,0.093358,0.196147,0.00871572,1,0.235376,mid
15,NRG1|GSK690693,37,37.0,24,p27_pT157,0.58722,0.588941,0.001721,0.002931,2.96e-06,0,0.003518,mid
15,NRG1|GSK690693,37,37.0,25,p27_pT198,0.431725,0.428567,0.003158,0.007315,9.97e-06,0,0.008778,mid
15,NRG1|GSK690693,37,37.0,26,p38_pT180_Y182,0.221859,0.217213,0.004646,0.020943,2.159e-05,0,0.025131,mid
15,NRG1|GSK690693,37,37.0,27,p70S6K_pT389,6.687023,3.979234,2.707789,0.404932,7.33212097,1,0.485918,mid
15,NRG1|GSK690693,37,37.0,28,p90RSK_pT359_S363,0.938706,0.735231,0.203475,0.216761,0.04140217,1,0.260114,mid
15,NRG1|GSK690693,37,37.0,29,PDK1_pS241,0.99982,1.094475,0.094655,0.094672,0.00895953,1,0.113606,mid
15,NRG1|GSK690693,37,37.0,30,PKC-alpha_pS657,0.250383,0.224655,0.025728,0.102755,0.00066193,0,0.123306,mid
15,NRG1|GSK690693,37,37.0,31,PRAS40_pT246,1.994466,1.687396,0.30707,0.153961,0.09429178,1,0.184753,mid
15,NRG1|GSK690693,37,37.0,32,Rb_pS807_S811,2.62273,2.509009,0.11372,0.04336,0.01293233,1,0.052031,mid
15,NRG1|GSK690693,37,37.0,33,S6_pS235_S236,3.361492,3.603618,0.242126,0.072029,0.05862522,1,0.086435,mid
15,NRG1|GSK690693,37,37.0,34,S6_pS240_S244,1.19375,1.199349,0.005599,0.00469,3.134e-05,0,0.005628,mid
15,NRG1|GSK690693,37,37.0,35,Src_pY416,0.096013,0.082651,0.013363,0.139175,0.00017856,0,0.16701,mid
15,NRG1|GSK690693,37,37.0,36,Src_pY527,1.291784,1.264034,0.02775,0.021482,0.00077006,0,0.025778,mid
15,NRG1|GSK690693,37,37.0,37,STAT3_pY705,0.197084,0.18225,0.014834,0.075266,0.00022004,0,0.09032,mid
15,NRG1|GSK690693,37,37.0,38,TAZ_pS89,0.526854,0.708209,0.181355,0.344223,0.03288981,1,0.413068,mid
15,NRG1|GSK690693,37,37.0,39,YAP_pS127,0.353405,0.484358,0.130953,0.370548,0.01714882,1,0.444658,mid
15,NRG1|GSK690693,37,37.0,40,YB-1_PS102,0.797506,0.697385,0.100121,0.125542,0.01002412,1,0.150651,mid
15,NRG1|GSK690693,38,38.0,0,4EBP1_pS65,0.823283,0.805694,0.017589,0.021365,0.00030939,0,0.025638,mid
15,NRG1|GSK690693,38,38.0,1,ACC_pS79,0.187484,0.170472,0.017012,0.090738,0.00028941,0,0.108886,mid
15,NRG1|GSK690693,38,38.0,2,AKT_pS473,5.086494,1.462843,3.623652,0.712407,13.13085195,1,0.854888,mid
15,NRG1|GSK690693,38,38.0,3,AKT_pT308,5.305646,1.475356,3.83029,0.721927,14.671123,1,0.866313,mid
15,NRG1|GSK690693,38,38.0,4,AMPK_pT172,1.119658,1.380696,0.261039,0.233141,0.06814118,1,0.27977,mid
15,NRG1|GSK690693,38,38.0,5,BAD_pS112,0.83103,0.679641,0.15139,0.182171,0.02291883,1,0.218605,mid
15,NRG1|GSK690693,38,38.0,6,c-JUN_pS73,0.439896,0.378248,0.061648,0.140143,0.00380053,1,0.168172,mid
15,NRG1|GSK690693,38,38.0,7,c-Met_pY1235,0.479046,0.464954,0.014092,0.029416,0.00019858,0,0.0353,mid
15,NRG1|GSK690693,38,38.0,8,c-Raf_pS338,0.707501,0.571989,0.135512,0.191537,0.01836361,1,0.229844,mid
15,NRG1|GSK690693,38,38.0,9,CHK1_pS345,0.227683,0.210657,0.017025,0.074777,0.00028987,0,0.089732,mid
15,NRG1|GSK690693,38,38.0,10,CHK2_pT68,0.212554,0.167128,0.045426,0.213713,0.00206349,0,0.256456,mid
15,NRG1|GSK690693,38,38.0,11,EGFR_pY1068,0.08471,0.088071,0.003361,0.03968,1.13e-05,0,0.047616,mid
15,NRG1|GSK690693,38,38.0,12,EGFR_pY1173,0.428397,0.41325,0.015146,0.035356,0.00022942,0,0.042427,mid
15,NRG1|GSK690693,38,38.0,13,EGFR_pY992,0.123994,0.137288,0.013294,0.107215,0.00017673,0,0.128658,mid
15,NRG1|GSK690693,38,38.0,14,ER-alpha_pS118,0.92985,0.817972,0.111878,0.120318,0.01251667,1,0.144382,mid
15,NRG1|GSK690693,38,38.0,15,FOXO3a_pS318_S321,0.502574,0.51691,0.014336,0.028526,0.00020553,0,0.034231,mid
15,NRG1|GSK690693,38,38.0,16,GSK3-alpha-beta_pS21_S9,1.709316,1.602929,0.106387,0.06224,0.01131822,1,0.074688,mid
15,NRG1|GSK690693,38,38.0,17,GSK3-alpha-beta_pS9,1.954955,1.693482,0.261472,0.133748,0.06836766,1,0.160498,mid
15,NRG1|GSK690693,38,38.0,18,HER2_pY1248,1.478018,1.541846,0.063828,0.043185,0.00407404,1,0.051822,mid
15,NRG1|GSK690693,38,38.0,19,JNK_pT183_pT185,0.247967,0.198456,0.049511,0.199668,0.00245135,0,0.239601,mid
15,NRG1|GSK690693,38,38.0,20,MAPK_pT202_Y204,0.522318,0.413761,0.108557,0.207837,0.01178463,1,0.249404,mid
15,NRG1|GSK690693,38,38.0,21,MEK1_pS217_S221,0.40867,0.283579,0.12509,0.306092,0.01564761,1,0.36731,mid
15,NRG1|GSK690693,38,38.0,22,mTOR_pS2448,0.695999,0.641283,0.054716,0.078615,0.00299381,1,0.094338,mid
15,NRG1|GSK690693,38,38.0,23,NF-kB-p65_pS536,0.468959,0.381622,0.087337,0.186236,0.00762775,1,0.223483,mid
15,NRG1|GSK690693,38,38.0,24,p27_pT157,0.589972,0.588134,0.001838,0.003116,3.38e-06,0,0.003739,mid
15,NRG1|GSK690693,38,38.0,25,p27_pT198,0.435531,0.427612,0.007919,0.018182,6.271e-05,0,0.021819,mid
15,NRG1|GSK690693,38,38.0,26,p38_pT180_Y182,0.219154,0.21745,0.001704,0.007776,2.9e-06,0,0.009331,mid
15,NRG1|GSK690693,38,38.0,27,p70S6K_pT389,6.892267,4.064166,2.828101,0.41033,7.99815616,1,0.492396,mid
15,NRG1|GSK690693,38,38.0,28,p90RSK_pT359_S363,0.932365,0.739304,0.193061,0.207066,0.0372725,1,0.248479,mid
15,NRG1|GSK690693,38,38.0,29,PDK1_pS241,1.008645,1.091989,0.083344,0.082629,0.00694616,1,0.099155,mid
15,NRG1|GSK690693,38,38.0,30,PKC-alpha_pS657,0.250531,0.224438,0.026093,0.104151,0.00068086,0,0.124982,mid
15,NRG1|GSK690693,38,38.0,31,PRAS40_pT246,1.991219,1.704695,0.286524,0.143894,0.08209604,1,0.172673,mid
15,NRG1|GSK690693,38,38.0,32,Rb_pS807_S811,2.671481,2.524825,0.146657,0.054897,0.0215082,1,0.065877,mid
15,NRG1|GSK690693,38,38.0,33,S6_pS235_S236,3.504553,3.617763,0.11321,0.032304,0.0128165,1,0.038764,mid
15,NRG1|GSK690693,38,38.0,34,S6_pS240_S244,1.220722,1.213049,0.007673,0.006286,5.887e-05,0,0.007543,mid
15,NRG1|GSK690693,38,38.0,35,Src_pY416,0.095394,0.08233,0.013064,0.136951,0.00017068,0,0.164341,mid
15,NRG1|GSK690693,38,38.0,36,Src_pY527,1.305205,1.264228,0.040976,0.031394,0.00167904,0,0.037673,mid
15,NRG1|GSK690693,38,38.0,37,STAT3_pY705,0.196678,0.182417,0.014261,0.072508,0.00020337,0,0.08701,mid
15,NRG1|GSK690693,38,38.0,38,TAZ_pS89,0.544485,0.711967,0.167482,0.307598,0.02805029,1,0.369117,mid
15,NRG1|GSK690693,38,38.0,39,YAP_pS127,0.353883,0.483702,0.129819,0.366843,0.01685309,1,0.440212,mid
15,NRG1|GSK690693,38,38.0,40,YB-1_PS102,0.801911,0.700181,0.10173,0.12686,0.01034905,1,0.152232,mid
15,NRG1|GSK690693,39,39.0,0,4EBP1_pS65,0.821166,0.805016,0.01615,0.019668,0.00026083,0,0.023601,mid
15,NRG1|GSK690693,39,39.0,1,ACC_pS79,0.184709,0.170527,0.014182,0.076781,0.00020113,0,0.092137,mid
15,NRG1|GSK690693,39,39.0,2,AKT_pS473,5.220612,1.509674,3.710938,0.710824,13.77106332,1,0.852989,mid
15,NRG1|GSK690693,39,39.0,3,AKT_pT308,5.417714,1.524475,3.89324,0.718613,15.15731472,1,0.862336,mid
15,NRG1|GSK690693,39,39.0,4,AMPK_pT172,1.115625,1.374671,0.259046,0.232198,0.06710499,1,0.278638,mid
15,NRG1|GSK690693,39,39.0,5,BAD_pS112,0.832115,0.683533,0.148582,0.17856,0.02207673,1,0.214272,mid
15,NRG1|GSK690693,39,39.0,6,c-JUN_pS73,0.443562,0.380036,0.063525,0.143217,0.00403549,1,0.17186,mid
15,NRG1|GSK690693,39,39.0,7,c-Met_pY1235,0.479042,0.465496,0.013546,0.028278,0.00018351,0,0.033934,mid
15,NRG1|GSK690693,39,39.0,8,c-Raf_pS338,0.700961,0.578342,0.122619,0.17493,0.01503549,1,0.209916,mid
15,NRG1|GSK690693,39,39.0,9,CHK1_pS345,0.229966,0.209639,0.020327,0.08839,0.00041317,0,0.106068,mid
15,NRG1|GSK690693,39,39.0,10,CHK2_pT68,0.211631,0.166195,0.045437,0.214697,0.00206448,0,0.257636,mid
15,NRG1|GSK690693,39,39.0,11,EGFR_pY1068,0.082737,0.088557,0.005821,0.070353,3.388e-05,0,0.084423,mid
15,NRG1|GSK690693,39,39.0,12,EGFR_pY1173,0.428033,0.412195,0.015837,0.037,0.00025082,0,0.044401,mid
15,NRG1|GSK690693,39,39.0,13,EGFR_pY992,0.123531,0.136944,0.013413,0.108579,0.00017991,0,0.130295,mid
15,NRG1|GSK690693,39,39.0,14,ER-alpha_pS118,0.918649,0.817509,0.10114,0.110096,0.01022922,1,0.132115,mid
15,NRG1|GSK690693,39,39.0,15,FOXO3a_pS318_S321,0.502435,0.51613,0.013695,0.027258,0.00018756,0,0.032709,mid
15,NRG1|GSK690693,39,39.0,16,GSK3-alpha-beta_pS21_S9,1.738469,1.617002,0.121467,0.06987,0.0147542,1,0.083844,mid
15,NRG1|GSK690693,39,39.0,17,GSK3-alpha-beta_pS9,1.985614,1.705498,0.280116,0.141073,0.07846502,1,0.169287,mid
15,NRG1|GSK690693,39,39.0,18,HER2_pY1248,1.4886,1.546839,0.05824,0.039124,0.00339186,1,0.046949,mid
15,NRG1|GSK690693,39,39.0,19,JNK_pT183_pT185,0.24595,0.197832,0.048118,0.195643,0.00231537,0,0.234771,mid
15,NRG1|GSK690693,39,39.0,20,MAPK_pT202_Y204,0.505638,0.420897,0.084742,0.167593,0.00718113,1,0.201112,mid
15,NRG1|GSK690693,39,39.0,21,MEK1_pS217_S221,0.391427,0.289681,0.101745,0.259935,0.01035211,1,0.311921,mid
15,NRG1|GSK690693,39,39.0,22,mTOR_pS2448,0.708261,0.642303,0.065958,0.093126,0.00435041,1,0.111752,mid
15,NRG1|GSK690693,39,39.0,23,NF-kB-p65_pS536,0.461475,0.380824,0.080651,0.174767,0.00650455,1,0.209721,mid
15,NRG1|GSK690693,39,39.0,24,p27_pT157,0.592896,0.587324,0.005572,0.009397,3.104e-05,0,0.011277,mid
15,NRG1|GSK690693,39,39.0,25,p27_pT198,0.439154,0.426724,0.01243,0.028303,0.00015449,0,0.033964,mid
15,NRG1|GSK690693,39,39.0,26,p38_pT180_Y182,0.216674,0.217659,0.000985,0.004547,9.7e-07,0,0.005457,mid
15,NRG1|GSK690693,39,39.0,27,p70S6K_pT389,7.082605,4.148067,2.934538,0.41433,8.61151541,1,0.497196,mid
15,NRG1|GSK690693,39,39.0,28,p90RSK_pT359_S363,0.924205,0.7434,0.180805,0.195633,0.03269037,1,0.234759,mid
15,NRG1|GSK690693,39,39.0,29,PDK1_pS241,1.016929,1.089325,0.072396,0.071191,0.00524119,1,0.085429,mid
15,NRG1|GSK690693,39,39.0,30,PKC-alpha_pS657,0.250096,0.224318,0.025778,0.103072,0.0006645,0,0.123687,mid
15,NRG1|GSK690693,39,39.0,31,PRAS40_pT246,1.988249,1.720312,0.267937,0.13476,0.07179001,1,0.161712,mid
15,NRG1|GSK690693,39,39.0,32,Rb_pS807_S811,2.71895,2.540598,0.178352,0.065596,0.03180939,1,0.078715,mid
15,NRG1|GSK690693,39,39.0,33,S6_pS235_S236,3.64679,3.633592,0.013199,0.003619,0.0001742,0,0.004343,mid
15,NRG1|GSK690693,39,39.0,34,S6_pS240_S244,1.253126,1.228121,0.025006,0.019955,0.00062528,0,0.023945,mid
15,NRG1|GSK690693,39,39.0,35,Src_pY416,0.094819,0.082062,0.012757,0.134538,0.00016274,0,0.161446,mid
15,NRG1|GSK690693,39,39.0,36,Src_pY527,1.317296,1.264379,0.052917,0.040171,0.00280021,1,0.048205,mid
15,NRG1|GSK690693,39,39.0,37,STAT3_pY705,0.196055,0.182607,0.013448,0.068594,0.00018086,0,0.082313,mid
15,NRG1|GSK690693,39,39.0,38,TAZ_pS89,0.563343,0.715274,0.151931,0.269696,0.02308315,1,0.323635,mid
15,NRG1|GSK690693,39,39.0,39,YAP_pS127,0.353935,0.482744,0.12881,0.363936,0.01659194,1,0.436724,mid
15,NRG1|GSK690693,39,39.0,40,YB-1_PS102,0.805078,0.702934,0.102144,0.126875,0.0104334,1,0.15225,mid
15,NRG1|GSK690693,40,40.0,0,4EBP1_pS65,0.819078,0.804088,0.014989,0.0183,0.00022468,0,0.02196,mid
15,NRG1|GSK690693,40,40.0,1,ACC_pS79,0.181719,0.170765,0.010954,0.06028,0.00011999,0,0.072336,mid
15,NRG1|GSK690693,40,40.0,2,AKT_pS473,5.33395,1.552251,3.7817,0.708987,14.3012514,1,0.850784,mid
15,NRG1|GSK690693,40,40.0,3,AKT_pT308,5.512526,1.569721,3.942805,0.715245,15.54571168,1,0.858294,mid
15,NRG1|GSK690693,40,40.0,4,AMPK_pT172,1.11273,1.369089,0.25636,0.230388,0.06572029,1,0.276466,mid
15,NRG1|GSK690693,40,40.0,5,BAD_pS112,0.832272,0.687303,0.144969,0.174184,0.0210159,1,0.209021,mid
15,NRG1|GSK690693,40,40.0,6,c-JUN_pS73,0.447129,0.381961,0.065168,0.145747,0.00424682,1,0.174896,mid
15,NRG1|GSK690693,40,40.0,7,c-Met_pY1235,0.478665,0.466112,0.012553,0.026225,0.00015758,0,0.03147,mid
15,NRG1|GSK690693,40,40.0,8,c-Raf_pS338,0.695909,0.584634,0.111275,0.159899,0.01238214,1,0.191879,mid
15,NRG1|GSK690693,40,40.0,9,CHK1_pS345,0.232142,0.208787,0.023356,0.100609,0.00054549,0,0.120731,mid
15,NRG1|GSK690693,40,40.0,10,CHK2_pT68,0.210557,0.165443,0.045114,0.214261,0.00203529,0,0.257113,mid
15,NRG1|GSK690693,40,40.0,11,EGFR_pY1068,0.080951,0.089045,0.008095,0.099998,6.553e-05,0,0.119997,mid
15,NRG1|GSK690693,40,40.0,12,EGFR_pY1173,0.427505,0.411182,0.016324,0.038183,0.00026646,0,0.04582,mid
15,NRG1|GSK690693,40,40.0,13,EGFR_pY992,0.122936,0.136572,0.013636,0.11092,0.00018594,0,0.133105,mid
15,NRG1|GSK690693,40,40.0,14,ER-alpha_pS118,0.905895,0.817006,0.08889,0.098124,0.00790139,1,0.117748,mid
15,NRG1|GSK690693,40,40.0,15,FOXO3a_pS318_S321,0.502626,0.515268,0.012642,0.025151,0.00015981,0,0.030181,mid
15,NRG1|GSK690693,40,40.0,16,GSK3-alpha-beta_pS21_S9,1.7679,1.630416,0.137484,0.077767,0.01890184,1,0.09332,mid
15,NRG1|GSK690693,40,40.0,17,GSK3-alpha-beta_pS9,2.015874,1.716595,0.299279,0.148461,0.08956769,1,0.178153,mid
15,NRG1|GSK690693,40,40.0,18,HER2_pY1248,1.498876,1.551309,0.052433,0.034981,0.00274921,1,0.041978,mid
15,NRG1|GSK690693,40,40.0,19,JNK_pT183_pT185,0.24412,0.197305,0.046815,0.191771,0.00219165,0,0.230125,mid
15,NRG1|GSK690693,40,40.0,20,MAPK_pT202_Y204,0.490087,0.427985,0.062102,0.126716,0.00385662,1,0.152059,mid
15,NRG1|GSK690693,40,40.0,21,MEK1_pS217_S221,0.375428,0.295729,0.079699,0.212289,0.00635197,1,0.254747,mid
15,NRG1|GSK690693,40,40.0,22,mTOR_pS2448,0.719718,0.643527,0.076191,0.105862,0.00580508,1,0.127035,mid
15,NRG1|GSK690693,40,40.0,23,NF-kB-p65_pS536,0.453966,0.380199,0.073766,0.162494,0.0054415,1,0.194992,mid
15,NRG1|GSK690693,40,40.0,24,p27_pT157,0.595827,0.586548,0.009279,0.015574,8.61e-05,0,0.018688,mid
15,NRG1|GSK690693,40,40.0,25,p27_pT198,0.442537,0.425923,0.016614,0.037543,0.00027603,0,0.045051,mid
15,NRG1|GSK690693,40,40.0,26,p38_pT180_Y182,0.21441,0.217839,0.003428,0.01599,1.175e-05,0,0.019188,mid
15,NRG1|GSK690693,40,40.0,27,p70S6K_pT389,7.256149,4.229831,3.026319,0.417069,9.15860397,1,0.500483,mid
15,NRG1|GSK690693,40,40.0,28,p90RSK_pT359_S363,0.914546,0.7475,0.167046,0.182654,0.02790427,1,0.219185,mid
15,NRG1|GSK690693,40,40.0,29,PDK1_pS241,1.024214,1.086513,0.062298,0.060826,0.00388109,1,0.072991,mid
15,NRG1|GSK690693,40,40.0,30,PKC-alpha_pS657,0.249119,0.224295,0.024823,0.099644,0.00061619,0,0.119573,mid
15,NRG1|GSK690693,40,40.0,31,PRAS40_pT246,1.985726,1.734083,0.251643,0.126726,0.06332435,1,0.152071,mid
15,NRG1|GSK690693,40,40.0,32,Rb_pS807_S811,2.764119,2.556116,0.208003,0.075251,0.04326517,1,0.090301,mid
15,NRG1|GSK690693,40,40.0,33,S6_pS235_S236,3.784046,3.650456,0.133589,0.035303,0.01784609,1,0.042364,mid
15,NRG1|GSK690693,40,40.0,34,S6_pS240_S244,1.289912,1.244371,0.045541,0.035306,0.00207399,0,0.042367,mid
15,NRG1|GSK690693,40,40.0,35,Src_pY416,0.094236,0.081852,0.012385,0.131422,0.00015338,0,0.157706,mid
15,NRG1|GSK690693,40,40.0,36,Src_pY527,1.326979,1.264492,0.062488,0.04709,0.0039047,1,0.056508,mid
15,NRG1|GSK690693,40,40.0,37,STAT3_pY705,0.195237,0.18282,0.012416,0.063595,0.00015416,0,0.076314,mid
15,NRG1|GSK690693,40,40.0,38,TAZ_pS89,0.583135,0.718158,0.135023,0.231547,0.01823127,1,0.277857,mid
15,NRG1|GSK690693,40,40.0,39,YAP_pS127,0.353703,0.481513,0.127811,0.361351,0.01633559,1,0.433621,mid
15,NRG1|GSK690693,40,40.0,40,YB-1_PS102,0.806995,0.705641,0.101354,0.125594,0.01027256,1,0.150713,mid
15,NRG1|GSK690693,41,41.0,0,4EBP1_pS65,0.817195,0.802925,0.01427,0.017462,0.00020363,0,0.020954,mid
15,NRG1|GSK690693,41,41.0,1,ACC_pS79,0.178497,0.171173,0.007323,0.041027,5.363e-05,0,0.049232,mid
15,NRG1|GSK690693,41,41.0,2,AKT_pS473,5.423302,1.590266,3.833036,0.706772,14.69216822,1,0.848126,mid
15,NRG1|GSK690693,41,41.0,3,AKT_pT308,5.587079,1.610803,3.976276,0.711691,15.81077115,1,0.85403,mid
15,NRG1|GSK690693,41,41.0,4,AMPK_pT172,1.11052,1.364009,0.253489,0.228262,0.0642568,1,0.273914,mid
15,NRG1|GSK690693,41,41.0,5,BAD_pS112,0.831732,0.690922,0.14081,0.169297,0.01982749,1,0.203157,mid
15,NRG1|GSK690693,41,41.0,6,c-JUN_pS73,0.450705,0.38401,0.066695,0.147978,0.00444817,1,0.177574,mid
15,NRG1|GSK690693,41,41.0,7,c-Met_pY1235,0.47791,0.466815,0.011095,0.023215,0.00012309,0,0.027858,mid
15,NRG1|GSK690693,41,41.0,8,c-Raf_pS338,0.692044,0.590815,0.101229,0.146275,0.01024729,1,0.17553,mid
15,NRG1|GSK690693,41,41.0,9,CHK1_pS345,0.234068,0.208105,0.025963,0.11092,0.00067407,0,0.133104,mid
15,NRG1|GSK690693,41,41.0,10,CHK2_pT68,0.209329,0.164879,0.04445,0.212345,0.0019758,0,0.254814,mid
15,NRG1|GSK690693,41,41.0,11,EGFR_pY1068,0.079363,0.089534,0.010171,0.128157,0.00010345,0,0.153788,mid
15,NRG1|GSK690693,41,41.0,12,EGFR_pY1173,0.426759,0.410233,0.016526,0.038724,0.0002731,0,0.046468,mid
15,NRG1|GSK690693,41,41.0,13,EGFR_pY992,0.122235,0.136176,0.013942,0.114056,0.00019437,0,0.136868,mid
15,NRG1|GSK690693,41,41.0,14,ER-alpha_pS118,0.891829,0.816485,0.075344,0.084483,0.00567671,1,0.101379,mid
15,NRG1|GSK690693,41,41.0,15,FOXO3a_pS318_S321,0.503283,0.514342,0.011059,0.021973,0.00012229,0,0.026368,mid
15,NRG1|GSK690693,41,41.0,16,GSK3-alpha-beta_pS21_S9,1.796305,1.643011,0.153294,0.085339,0.02349915,1,0.102406,mid
15,NRG1|GSK690693,41,41.0,17,GSK3-alpha-beta_pS9,2.044601,1.726668,0.317934,0.155499,0.1010819,1,0.186599,mid
15,NRG1|GSK690693,41,41.0,18,HER2_pY1248,1.508204,1.555267,0.047062,0.031204,0.00221486,0,0.037445,mid
15,NRG1|GSK690693,41,41.0,19,JNK_pT183_pT185,0.2424,0.196872,0.045527,0.187819,0.00207274,0,0.225383,mid
15,NRG1|GSK690693,41,41.0,20,MAPK_pT202_Y204,0.475777,0.434971,0.040806,0.085767,0.00166514,0,0.102921,mid
15,NRG1|GSK690693,41,41.0,21,MEK1_pS217_S221,0.360565,0.30168,0.058884,0.163312,0.00346738,1,0.195974,mid
15,NRG1|GSK690693,41,41.0,22,mTOR_pS2448,0.729694,0.644957,0.084737,0.116127,0.00718041,1,0.139353,mid
15,NRG1|GSK690693,41,41.0,23,NF-kB-p65_pS536,0.446867,0.379743,0.067124,0.150211,0.00450568,1,0.180253,mid
15,NRG1|GSK690693,41,41.0,24,p27_pT157,0.598661,0.585842,0.012819,0.021413,0.00016432,0,0.025695,mid
15,NRG1|GSK690693,41,41.0,25,p27_pT198,0.445645,0.425225,0.02042,0.045821,0.00041697,0,0.054985,mid
15,NRG1|GSK690693,41,41.0,26,p38_pT180_Y182,0.212378,0.217989,0.005612,0.026424,3.149e-05,0,0.031708,mid
15,NRG1|GSK690693,41,41.0,27,p70S6K_pT389,7.411498,4.308504,3.102994,0.418673,9.62857451,1,0.502408,mid
15,NRG1|GSK690693,41,41.0,28,p90RSK_pT359_S363,0.903753,0.751585,0.152168,0.168373,0.02315507,1,0.202048,mid
15,NRG1|GSK690693,41,41.0,29,PDK1_pS241,1.03018,1.083582,0.053402,0.051838,0.00285178,1,0.062205,mid
15,NRG1|GSK690693,41,41.0,30,PKC-alpha_pS657,0.247659,0.224368,0.023291,0.094046,0.00054249,0,0.112856,mid
15,NRG1|GSK690693,41,41.0,31,PRAS40_pT246,1.98373,1.745887,0.237843,0.119897,0.05656925,1,0.143876,mid
15,NRG1|GSK690693,41,41.0,32,Rb_pS807_S811,2.806194,2.571176,0.235018,0.08375,0.05523358,1,0.1005,mid
15,NRG1|GSK690693,41,41.0,33,S6_pS235_S236,3.912667,3.667701,0.244965,0.062608,0.06000801,1,0.07513,mid
15,NRG1|GSK690693,41,41.0,34,S6_pS240_S244,1.329929,1.261594,0.068335,0.051383,0.00466973,1,0.061659,mid
15,NRG1|GSK690693,41,41.0,35,Src_pY416,0.093621,0.081699,0.011922,0.127345,0.00014214,0,0.152815,mid
15,NRG1|GSK690693,41,41.0,36,Src_pY527,1.333515,1.264567,0.068948,0.051704,0.00475383,1,0.062045,mid
15,NRG1|GSK690693,41,41.0,37,STAT3_pY705,0.194275,0.183058,0.011218,0.05774,0.00012583,0,0.069288,mid
15,NRG1|GSK690693,41,41.0,38,TAZ_pS89,0.603533,0.720657,0.117124,0.194065,0.01371815,1,0.232878,mid
15,NRG1|GSK690693,41,41.0,39,YAP_pS127,0.353267,0.480039,0.126772,0.358855,0.01607107,1,0.430626,mid
15,NRG1|GSK690693,41,41.0,40,YB-1_PS102,0.807751,0.708304,0.099446,0.123115,0.00988958,1,0.147738,mid
15,NRG1|GSK690693,42,42.0,0,4EBP1_pS65,0.815636,0.80155,0.014087,0.017271,0.00019843,0,0.020725,mid
15,NRG1|GSK690693,42,42.0,1,ACC_pS79,0.175078,0.171733,0.003344,0.019102,1.118e-05,0,0.022922,mid
15,NRG1|GSK690693,42,42.0,2,AKT_pS473,5.48659,1.623521,3.863069,0.704093,14.92330346,1,0.844911,mid
15,NRG1|GSK690693,42,42.0,3,AKT_pT308,5.639391,1.64754,3.991851,0.707851,15.93487228,1,0.849422,mid
15,NRG1|GSK690693,42,42.0,4,AMPK_pT172,1.108666,1.359473,0.250806,0.226223,0.06290376,1,0.271468,mid
